index	name	color
4063	subcallosal cingulate gyrus, left	7F5F33
4064	subcallosal cingulate gyrus, right	7F5F33
4249	hippocampal formation	FFC466
12891	dentate gyrus	FFB566
4258	dentate gyrus, left	FFB566
4267	dentate gyrus, right	FFB566
12892	CA1 field	FFBA66
4254	CA1 field, left	FFBA66
4263	CA1 field, right	FFBA66
12893	CA2 field	FFBF66
4255	CA2 field, left	FFBF66
4264	CA2 field, right	FFBF66
12894	CA3 field	FFC466
4256	CA3 field, left	FFC466
4265	CA3 field, right	FFC466
12895	CA4 field	FFC966
4257	CA4 field, left	FFC966
4266	CA4 field, right	FFC966
265504424	indusium griseum	FFCE66
265504428	indusium griseum, left	FFCE66
265504432	indusium griseum, right	FFCE66
12896	subiculum	FFD366
4251	subiculum, left	FFD366
4252	presubiculum, left	FFD366
4253	parasubiculum, left	FFD366
265504436	prosubiculum, left	FFD366
265504440	subiculum proper, left	FFD366
4260	subiculum, right	FFD366
4261	presubiculum, right	FFD366
4262	parasubiculum, right	FFD366
265504444	prosubiculum, right	FFD366
265504448	subiculum proper, right	FFD366
4242	parahippocampal gyrus	BF934C
4243	parahippocampal gyrus, left	BF934C
4244	parahippocampal gyrus, left, lateral bank of gyrus	BF934C
4245	parahippocampal gyrus, left, bank of the cos	BF934C
4246	parahippocampal gyrus, right	BF934C
4247	parahippocampal gyrus, right, lateral bank of gyrus	BF934C
4248	parahippocampal gyrus, right, bank of the cos	BF934C
10142	piriform cortex	BF9E4C
10143	piriform cortex, left	BF9E4C
10144	piriform cortex, right	BF9E4C
4180	occipital lobe	E88551
4184	cuneus	E87751
4185	cuneus, left	E87751
4186	cuneus, left, peristriate	E87751
4187	cuneus, left, striate	E87751
4188	cuneus, right	E87751
4189	cuneus, right, peristriate	E87751
4190	cuneus, right, striate	E87751
4205	inferior occipital gyrus	E87B51
4206	inferior occipital gyrus, left	E87B51
4207	inferior occipital gyrus, left, superior bank of gyrus	E87B51
4208	inferior occipital gyrus, left, inferior bank of gyrus	E87B51
4209	inferior occipital gyrus, right	E87B51
4210	inferior occipital gyrus, right, superior bank of gyrus	E87B51
4211	inferior occipital gyrus, right, inferior bank of gyrus	E87B51
4191	lingual gyrus	E88051
4192	lingual gyrus, left	E88051
4193	lingual gyrus, left, peristriate	E88051
4194	lingual gyrus, left, striate	E88051
4195	lingual gyrus, right	E88051
4196	lingual gyrus, right, peristriate	E88051
4197	lingual gyrus, right, striate	E88051
4181	occipital pole	E88551
4182	occipital pole, left	E88551
4909	occipital pole, left, superior aspect	E88551
4910	occipital pole, left, inferior aspect	E88551
4911	occipital pole, left, lateral aspect	E88551
4183	occipital pole, right	E88551
4912	occipital pole, right, superior aspect	E88551
4913	occipital pole, right, inferior aspect	E88551
4914	occipital pole, right, lateral aspect	E88551
4198	occipito-temporal gyrus	E88A51
4199	occipito-temporal gyrus, left	E88A51
4200	occipito-temporal gyrus, left, superior bank of gyrus	E88A51
4201	occipito-temporal gyrus, left, inferior bank of gyrus	E88A51
4202	occipito-temporal gyrus, right	E88A51
4203	occipito-temporal gyrus, right, superior bank of gyrus	E88A51
4204	occipito-temporal gyrus, right, inferior bank of gyrus	E88A51
4212	superior occipital gyrus	E88F51
4213	superior occipital gyrus, left	E88F51
4214	superior occipital gyrus, left, superior bank of gyrus	E88F51
4215	superior occipital gyrus, left, inferior bank of gyrus	E88F51
4216	superior occipital gyrus, right	E88F51
4217	superior occipital gyrus, right, superior bank of gyrus	E88F51
4218	superior occipital gyrus, right, inferior bank of gyrus	E88F51
4084	parietal lobe	FF6C62
4103	inferior parietal lobule	FF5D62
4111	angular gyrus	FF5D62
4112	angular gyrus, left	FF5D62
4113	angular gyrus, left, superior bank of gyrus	FF5D62
4114	angular gyrus, left, inferior bank of gyrus	FF5D62
4115	angular gyrus, right	FF5D62
4116	angular gyrus, right, superior bank of gyrus	FF5D62
4117	angular gyrus, right, inferior bank of gyrus	FF5D62
4104	supramarginal gyrus	FF5D62
4105	supramarginal gyrus, left	FF5D62
4106	supramarginal gyrus, left, superior bank of gyrus	FF5D62
4107	supramarginal gyrus, left, inferior bank of gyrus	FF5D62
4108	supramarginal gyrus, right	FF5D62
4109	supramarginal gyrus, right, superior bank of gyrus	FF5D62
4110	supramarginal gyrus, right, inferior bank of gyrus	FF5D62
4125	paracentral lobule, posterior part	FF6462
4126	paracentral lobule, posterior part, left	FF6462
4127	paracentral lobule, posterior part, left, lateral bank of gyrus	FF6462
4128	paracentral lobule, posterior part, left, bank of cingulate sulcus	FF6462
4129	paracentral lobule, posterior part, right	FF6462
4130	paracentral lobule, posterior part, right, lateral bank of gyrus	FF6462
4131	paracentral lobule, posterior part, right, bank of cingulate sulcus	FF6462
4085	postcentral gyrus	FF6C62
4086	postcentral gyrus, left	FF6C62
4087	postcentral gyrus, left, bank of the central sulcus	FF6C62
4088	postcentral gyrus, left, superior lateral aspect of gyrus	FF6C62
4089	postcentral gyrus, left, inferior lateral aspect of gyrus	FF6C62
4090	postcentral gyrus, left, bank of the posterior central sulcus	FF6C62
4091	postcentral gyrus, right	FF6C62
4092	postcentral gyrus, right, bank of the central sulcus	FF6C62
4093	postcentral gyrus, right, superior lateral aspect of gyrus	FF6C62
4094	postcentral gyrus, right, inferior lateral aspect of gyrus	FF6C62
4095	postcentral gyrus, right, bank of the posterior central sulcus	FF6C62
4118	precuneus	FF7462
4119	precuneus, left	FF7462
4120	precuneus, left, superior lateral bank of gyrus	FF7462
4121	precuneus, left, inferior lateral bank of gyrus	FF7462
4122	precuneus, right	FF7462
4123	precuneus, right, superior lateral bank of gyrus	FF7462
4124	precuneus, right, inferior lateral bank of gyrus	FF7462
4096	superior parietal lobule	FF7B62
4097	superior parietal lobule, left	FF7B62
4098	superior parietal lobule, left, superior bank of gyrus	FF7B62
4099	superior parietal lobule, left, inferior bank of gyrus	FF7B62
4100	superior parietal lobule, right	FF7B62
4101	superior parietal lobule, right, superior bank of gyrus	FF7B62
4102	superior parietal lobule, right, inferior bank of gyrus	FF7B62
4132	temporal lobe	FF937F
4156	fusiform gyrus	FF877F
4157	fusiform gyrus, left	FF877F
4158	fusiform gyrus, left, bank of the its	FF877F
4159	fusiform gyrus, left, lateral bank of gyrus	FF877F
4160	fusiform gyrus, left, bank of cos	FF877F
4161	fusiform gyrus, right	FF877F
4162	fusiform gyrus, right, bank of the its	FF877F
4163	fusiform gyrus, right, lateral bank of gyrus	FF877F
4164	fusiform gyrus, right, bank of cos	FF877F
4165	Heschl's gyrus	FF8A7F
4166	Heschl's gyrus, left	FF8A7F
4167	Heschl's gyrus, right	FF8A7F
4147	inferior temporal gyrus	FF8D7F
4148	inferior temporal gyrus, left	FF8D7F
4149	inferior temporal gyrus, left, bank of the its	FF8D7F
4150	inferior temporal gyrus, left, lateral bank of gyrus	FF8D7F
4151	inferior temporal gyrus, left, bank of mts	FF8D7F
4152	inferior temporal gyrus, right	FF8D7F
4153	inferior temporal gyrus, right, bank of the its	FF8D7F
4154	inferior temporal gyrus, right, lateral bank of gyrus	FF8D7F
4155	inferior temporal gyrus, right, bank of mts	FF8D7F
4140	middle temporal gyrus	FF907F
4141	middle temporal gyrus, left	FF907F
4142	middle temporal gyrus, left, superior bank of gyrus	FF907F
4143	middle temporal gyrus, left, inferior bank of gyrus	FF907F
4144	middle temporal gyrus, right	FF907F
4145	middle temporal gyrus, right, superior bank of gyrus	FF907F
4146	middle temporal gyrus, right, inferior bank of gyrus	FF907F
4177	planum polare	FF937F
4178	planum polare, left	FF937F
4179	planum polare, right	FF937F
4171	planum temporale	FF967F
4172	planum temporale, left	FF967F
4173	planum temporale, right	FF967F
4133	superior temporal gyrus	FF997F
4134	superior temporal gyrus, left	FF997F
4135	superior temporal gyrus, left, lateral bank of gyrus	FF997F
4136	superior temporal gyrus, left, inferior bank of gyrus	FF997F
4137	superior temporal gyrus, right	FF997F
4138	superior temporal gyrus, right, lateral bank of gyrus	FF997F
4139	superior temporal gyrus, right, inferior bank of gyrus	FF997F
4174	temporal pole	FF9C7F
4175	temporal pole, left	FF9C7F
4903	temporal pole, left, superior aspect	FF9C7F
4904	temporal pole, left, inferior aspect	FF9C7F
4905	temporal pole, left, medial aspect	FF9C7F
4176	temporal pole, right	FF9C7F
4906	temporal pole, right, superior aspect	FF9C7F
4907	temporal pole, right, inferior aspect	FF9C7F
4908	temporal pole, right, medial aspect	FF9C7F
4168	transverse gyri	FF9F7F
4169	transverse gyri, left	FF9F7F
4170	transverse gyri, right	FF9F7F
4275	cerebral nuclei	C96AE6
4327	amygdala	FF60DE
4328	amygdalohippocampal transition zone	FF60DE
4329	amygdalohippocampal transition zone, left	FF60DE
4330	amygdalohippocampal area, left	FF60DE
265504452	amygdalohippocampal area, left, magnocellular division	FF60DE
265504456	amygdalohippocampal area, left, parvocellular division	FF60DE
265504460	amygdalohippocampal area, left, marginal layer	FF60DE
4335	amygdalohippocampal transition zone, right	FF60DE
4336	amygdalohippocampal area, right	FF60DE
265504464	amygdalohippocampal area, right, magnocellular division	FF60DE
265504468	amygdalohippocampal area, right, parvocellular division	FF60DE
265504472	amygdalohippocampal area, right, marginal layer	FF60DE
265504476	anterior amygdaloid area	FF60DE
265504480	anterior amygdaloid area, left	FF60DE
265504484	anterior amygdaloid area, left, dorsal division	FF60DE
265504488	anterior amygdaloid area, left, ventral division	FF60DE
265504492	anterior amygdaloid area, right	FF60DE
265504496	anterior amygdaloid area, right, dorsal division	FF60DE
265504500	anterior amygdaloid area, right, ventral division	FF60DE
4341	basolateral nucleus	FF60DE
4342	basolateral nucleus, left	FF60DE
4343	basolateral nucleus, left, magnocellular (dorsal)	FF60DE
265504504	basolateral nucleus, left, dorsolateral division	FF60DE
4344	basolateral nucleus, left, intermediate	FF60DE
4345	basolateral nucleus, left, parvicellular (ventral)	FF60DE
265504508	basolateral nucleus, left, ventrolateral division	FF60DE
265504512	basolateral nucleus, left, ventromedial divison	FF60DE
4346	basolateral nucleus, right	FF60DE
4347	basolateral nucleus, right, magnocellular (dorsal)	FF60DE
265504516	basolateral nucleus, right, dorsolateral division	FF60DE
4348	basolateral nucleus, right, intermediate	FF60DE
4349	basolateral nucleus, right, parvicellular (ventral)	FF60DE
265504520	basolateral nucleus, right, ventrolateral division	FF60DE
265504524	basolateral nucleus, right, ventromedial divison	FF60DE
4350	basomedial nucleus	FF60DE
4351	basomedial nucleus, left	FF60DE
265504528	basomedial nucleus, left, dorsal division	FF60DE
4352	basomedial nucleus, left, magnocellular division	FF60DE
265504534	basomedial nucleus, left, dorsolateral division	FF60DE
265504538	basomedial nucleus, left, medial division	FF60DE
265504542	basomedial nucleus, left, ventral division	FF60DE
4353	basomedial nucleus, left, parvicellular division	FF60DE
4354	basomedial nucleus, left, ventromedial division	FF60DE
4355	basomedial nucleus, right	FF60DE
265504550	basomedial nucleus, right, dorsal division	FF60DE
4356	basomedial nucleus, right, magnocellular division	FF60DE
265504556	basomedial nucleus, right, dorsolateral division	FF60DE
265504561	basomedial nucleus, right, medial division	FF60DE
265504565	basomedial nucleus, right, ventral division	FF60DE
4357	basomedial nucleus, right, parvicellular division	FF60DE
4358	basomedial nucleus, right, ventromedial division	FF60DE
4359	central nucleus	FF60DE
4360	central nucleus, left	FF60DE
4361	central nucleus, medial division, left	FF60DE
265504574	central nucleus, medial division, left, dorsal part	FF60DE
265504578	central nucleus, medial division, left, ventral part	FF60DE
4362	central nucleus, lateral division, left	FF60DE
265504583	central nucleus, lateral division, left, apical part	FF60DE
265504587	central nucleus, lateral division, left, capsular part	FF60DE
265504591	central nucleus, lateral division, left, paracapsular part	FF60DE
265504596	central nucleus, lateral division, left, central part	FF60DE
4363	central nucleus, right	FF60DE
4364	central nucleus, medial division, right	FF60DE
265504600	central nucleus, medial division, right, dorsal part	FF60DE
265504604	central nucleus, medial division, right, ventral part	FF60DE
4365	central nucleus, lateral division, right	FF60DE
265504608	central nucleus, lateral division, right, apical part	FF60DE
265504612	central nucleus, lateral division, right, capsular part	FF60DE
265504616	central nucleus, lateral division, right, paracapsular part	FF60DE
265504620	central nucleus, lateral division, right, central part	FF60DE
4366	cortico-medial group	FF60DE
4367	cortico-medial group, left	FF60DE
4368	anterior cortical nucleus, left	FF60DE
265504624	anterior cortical nucleus, left, dorsal division	FF60DE
265504628	anterior cortical nucleus, left, ventral division	FF60DE
265504632	anterior cortical nucleus, left, marginal layer	FF60DE
4370	medial nucleus, left	FF60DE
265504636	medial nucleus, left, anterior division	FF60DE
265504640	medial nucleus, left, posterior division	FF60DE
265504644	medial nucleus, left, posterior division, dorsal part	FF60DE
265504648	medial nucleus, left, posterior division, ventral part	FF60DE
265504652	medial nucleus, left, marginal layer	FF60DE
4369	posterior cortical nucleus, left	FF60DE
265504656	posterior cortical nucleus, left, dorsal division	FF60DE
265504660	posterior cortical nucleus, left, ventral division	FF60DE
265504664	posterior cortical nucleus, left, marginal layer	FF60DE
4371	cortico-medial group, right	FF60DE
4372	anterior cortical nucleus, right	FF60DE
265504668	anterior cortical nucleus, right, dorsal division	FF60DE
265504672	anterior cortical nucleus, right, ventral division	FF60DE
265504676	anterior cortical nucleus, right, marginal layer	FF60DE
4374	medial nucleus, right	FF60DE
265504680	medial nucleus, right, anterior division	FF60DE
265504684	medial nucleus, right, posterior division	FF60DE
265504688	medial nucleus, right, posterior division, dorsal part	FF60DE
265504692	medial nucleus, right, posterior division, ventral part	FF60DE
265504696	medial nucleus, right, marginal layer	FF60DE
4373	posterior cortical nucleus, right	FF60DE
265504700	posterior cortical nucleus, right, dorsal division	FF60DE
265504704	posterior cortical nucleus, right, ventral division	FF60DE
265504708	posterior cortical nucleus, right, marginal layer	FF60DE
4375	intercalated nuclei	FF60DE
4376	intercalated nuclei, left	FF60DE
4377	intercalated nuclei, right	FF60DE
4378	lateral nucleus	FF60DE
4379	lateral nucleus, left	FF60DE
265504712	lateral nucleus, left, dorsal division	FF60DE
265504716	lateral nucleus, left, dorsal anterior division	FF60DE
4380	lateral nucleus, left, dorsal medial division	FF60DE
265504722	lateral nucleus, left, dorsal lateral division	FF60DE
265504726	lateral nucleus, left, dorsal lateral division, comb-like part	FF60DE
265504730	lateral nucleus, left, intermediate division	FF60DE
265504734	lateral nucleus, left, ventral division	FF60DE
4381	lateral nucleus, left, ventral lateral division	FF60DE
265504740	lateral nucleus, left, ventral medial division	FF60DE
265504744	lateral nucleus, left, glomerular division	FF60DE
4382	lateral nucleus, right	FF60DE
265504748	lateral nucleus, right, dorsal division	FF60DE
265504752	lateral nucleus, right, dorsal anterior division	FF60DE
4383	lateral nucleus, right, dorsal medial division	FF60DE
265504758	lateral nucleus, right, dorsal lateral division	FF60DE
265504762	lateral nucleus, right, dorsal lateral division, comb-like part	FF60DE
265504766	lateral nucleus, right, intermediate division	FF60DE
265504770	lateral nucleus, right, ventral division	FF60DE
4384	lateral nucleus, right, ventral lateral division	FF60DE
265504776	lateral nucleus, right, ventral medial division	FF60DE
265504780	lateral nucleus, right, glomerular division	FF60DE
4385	nucleus of the lateral olfactory tract	FF60DE
4386	nucleus of the lateral olfactory tract, left	FF60DE
4387	nucleus of the lateral olfactory tract, right	FF60DE
4388	paralaminar nucleus	FF60DE
4389	paralmainar nucleus, left	FF60DE
265504784	paralmainar nucleus, left, glomerular part	FF60DE
4390	paralmainar nucleus, right	FF60DE
265504788	paralmainar nucleus, right, glomerular part	FF60DE
4324	anterior olfactory nucleus	CC4DB2
4325	anterior olfactory nucleus, left	CC4DB2
4326	anterior olfactory nucleus, right	CC4DB2
4300	basal forebrain	D168FF
13002	septal nuclei	D168FF
4301	septal nuclei, left	D168FF
4302	medial septal nucleus, left	D168FF
4303	lateral septal nucleus, left	D168FF
4304	septal nuclei, right	D168FF
4305	medial septal nucleus, right	D168FF
4306	lateral septal nucleus, right	D168FF
13003	substantia innominata	D168FF
4307	substantia innominata, left	D168FF
4308	basal nucleus of meynert, left	D168FF
4309	nucleus of the diagonal band, left	D168FF
4310	nucleus of the diagonal band, left, horizontal division	D168FF
4311	nucleus of the diagonal band, left, vertical division	D168FF
4312	nucleus of the anterior commissure, left	D168FF
4313	bed  nucleus of stria terminalis, left	D168FF
10145	olfactory tubercle, left	D168FF
265504792	islands of calleja, left	D168FF
4314	substantia innominata, right	D168FF
4315	basal nucleus of meynert, right	D168FF
4316	nucleus of the diagonal band, right 	D168FF
4317	nucleus of the diagonal band, right, horizontal division	D168FF
4318	nucleus of the diagonal band, right, vertical division	D168FF
4319	nucleus of the anterior commissure, right	D168FF
4320	bed  nucleus of stria terminalis, right	D168FF
10146	olfactory tubercle, right	D168FF
265504796	islands of calleja, right	D168FF
4276	basal ganglia	9257F3
4293	globus pallidus	9C53E8
12897	globus pallidus, external segment	9C53E8
4295	globus pallidus, external segment, left	9C53E8
4298	globus pallidus, external segment, right	9C53E8
12898	globus pallidus, internal segment	9C53E8
4296	globus pallidus, internal segment, left	9C53E8
4299	globus pallidus, internal segment, right	9C53E8
4277	striatum	895BFF
4278	caudate nucleus	895BFF
12899	body of the caudate nucleus	895BFF
4282	body of caudate nucleus, left	895BFF
4286	body of caudate nucleus, right	895BFF
12900	head of the caudate nucleus	895BFF
4280	head of caudate nucleus, left	895BFF
4284	head of caudate nucleus, right	895BFF
12901	tail of the caudate nucleus	895BFF
4281	tail of caudate nucleus, left	895BFF
4285	tail of caudate nucleus, right	895BFF
4290	nucleus accumbens	895BFF
4291	nucleus accumbens, left	895BFF
4292	nucleus accumbens, right	895BFF
4287	putamen	895BFF
4288	putamen, left	895BFF
4289	putamen, right	895BFF
4321	claustrum	C0A7FF
4322	claustrum, left	C0A7FF
4323	claustrum, right	C0A7FF
4391	diencephalon	94F66E
4520	epithalamus	7AE872
4521	habenular nuclei	85E872
4522	habenular nuclei, left	85E872
4524	lateral habenular nucleus, left	85E872
4525	lateral habenular nucleus, left, magnocellular division	85E872
4526	lateral habenular nucleus, left, parvocellular division	85E872
4523	medial habenular nucleus, left	85E872
4527	habenular nuclei, right	85E872
4529	lateral habenular nucleus, right	85E872
4530	lateral habenular nucleus, right, magnocellular division	85E872
4531	lateral habenular nucleus, right, parvocellular division	85E872
4528	medial habenular nucleus, right	85E872
4533	paraventricular nuclei of thalamus	7AE872
4534	paraventricular nuclei, left of thalamus, left	7AE872
4535	anterior paraventricular nucleus of thalamus, left	7AE872
4536	posterior paraventricular nucleus of thalamus, left	7AE872
4537	paraventricular nuclei, right of thalamus, right	7AE872
4538	anterior paraventricular nucleus of thalamus, right	7AE872
4539	posterior paraventricular nucleus of thalamus, right	7AE872
4532	pineal gland	72E875
4540	hypothalamus	7FFF90
4570	anterior hypothalamic region	7FFF84
12902	anterior hypothalamic area	7FFF84
4598	anterior hypothalamic area, left	7FFF84
4599	anterior hypothalamic area, left, anterior part	7FFF84
4600	anterior hypothalamic area, left, central part	7FFF84
4629	anterior hypothalamic area, right	7FFF84
4630	anterior hypothalamic area, right, anterior part	7FFF84
4631	anterior hypothalamic area, right, central part	7FFF84
12903	anterior hypothalamic nucleus	7FFF84
4601	anterior hypothalamic nucleus, left	7FFF84
4632	anterior hypothalamic nucleus, right	7FFF84
12904	lateral hypothalamic area, anterior region	7FFF84
4596	lateral hypothalamic area, anterior region, left	7FFF84
4627	lateral hypothalamic area, anterior region, right	7FFF84
12905	paraventricular nucleus of the hypothalamus	7FFF84
4573	paraventricular nucleus of the hypothalamus, left	7FFF84
4574	subparaventricular zone, left	7FFF84
4575	paraventricular nucleus of the hypothalamus, left, descending division	7FFF84
4577	paraventricular nucleus of the hypothalamus, left, descending division, dorsal parvicellular part	7FFF84
4579	paraventricular nucleus of the hypothalamus, left, descending division, forniceal part	7FFF84
4578	paraventricular nucleus of the hypothalamus, left, descending division, lateral parvicellular part	7FFF84
4576	paraventricular nucleus of the hypothalamus, left, descending division, medial parvicellular part, ventral zone	7FFF84
4580	paraventricular nucleus of the hypothalamus, left, magnocellular division	7FFF84
4581	paraventricular nucleus of the hypothalamus, left, magnocellular division, anterior magnocellular part	7FFF84
4582	paraventricular nucleus of the hypothalamus, left, magnocellular division, medial magnocellular part	7FFF84
4583	paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part	7FFF84
4585	paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, lateral zone	7FFF84
4584	paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, medial zone	7FFF84
4586	paraventricular nucleus of the hypothalamus, left, parvicellular division	7FFF84
4587	paraventricular nucleus of the hypothalamus, left, parvicellular division, anterior parvicellular part	7FFF84
4588	paraventricular nucleus of the hypothalamus, left, parvicellular division, medial parvicellular part, dorsal zone	7FFF84
4589	paraventricular nucleus of the hypothalamus, left, parvicellular division, periventricular part	7FFF84
4604	paraventricular nucleus of the hypothalamus, right	7FFF84
4605	subparaventricular zone, right	7FFF84
4606	paraventricular nucleus of the hypothalamus, right, descending division	7FFF84
4608	paraventricular nucleus of the hypothalamus, right, descending division, dorsal parvicellular part	7FFF84
4610	paraventricular nucleus of the hypothalamus, right, descending division, forniceal part	7FFF84
4609	paraventricular nucleus of the hypothalamus, right, descending division, lateral parvicellular part	7FFF84
4607	paraventricular nucleus of the hypothalamus, right, descending division, medial parvicellular part, ventral zone	7FFF84
4611	paraventricular nucleus of the hypothalamus, right, magnocellular division	7FFF84
4612	paraventricular nucleus of the hypothalamus, right, magnocellular division, anterior magnocellular part	7FFF84
4613	paraventricular nucleus of the hypothalamus, right, magnocellular division, medial magnocellular part	7FFF84
4614	paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part	7FFF84
4616	paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part, lateral zone	7FFF84
4615	paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part, medial zone	7FFF84
4617	paraventricular nucleus of the hypothalamus, right, parvicellular division	7FFF84
4618	paraventricular nucleus of the hypothalamus, right, parvicellular division, anterior parvicellular part	7FFF84
4619	paraventricular nucleus of the hypothalamus, right, parvicellular division, medial parvicellular part, dorsal zone	7FFF84
