index	name	color
362	gm-cube-362	#b13808
363	gm-cube-363	#2ba75e
364	gm-cube-364	#c30f64
365	gm-cube-365	#973ec2
366	gm-cube-366	#a74182
367	gm-cube-367	#8b7955
368	gm-cube-368	#218f72
369	gm-cube-369	#e155d0
370	gm-cube-370	#c37e51
371	gm-cube-371	#546992
372	gm-cube-372	#a01585
373	gm-cube-373	#69ea30
374	gm-cube-374	#c6d15e
375	gm-cube-375	#5d8787
376	gm-cube-376	#488051
377	gm-cube-377	#b08e2d
378	gm-cube-378	#62a9c3
379	gm-cube-379	#62136e
380	gm-cube-380	#c14f83
381	gm-cube-381	#9d3550
382	gm-cube-382	#a2a04e
383	gm-cube-383	#a7c978
384	gm-cube-384	#fcba91
385	gm-cube-385	#dcaa8d
386	gm-cube-386	#44a1d9
387	gm-cube-387	#4ef02f
388	gm-cube-388	#9e5dad
389	gm-cube-389	#b2dcfd
390	gm-cube-390	#aeae67
391	gm-cube-391	#e0a104
392	gm-cube-392	#2ffe3a
393	gm-cube-393	#b4100a
394	gm-cube-394	#c61625
395	gm-cube-395	#4fa6f4
396	gm-cube-396	#57f610
397	gm-cube-397	#741cd3
398	gm-cube-398	#24c807
399	gm-cube-399	#82c78f
400	gm-cube-400	#92e86b
401	gm-cube-401	#9518a1
402	gm-cube-402	#92449d
403	gm-cube-403	#65963d
404	gm-cube-404	#c64495
405	gm-cube-405	#14318d
406	gm-cube-406	#7690db
407	gm-cube-407	#fd1ad8
408	gm-cube-408	#e587d5
409	gm-cube-409	#53cc27
410	gm-cube-410	#9149b6
411	gm-cube-411	#503c35
412	gm-cube-412	#578c6c
413	gm-cube-413	#7bcb53
414	gm-cube-414	#192bf0
415	gm-cube-415	#c0b130
416	gm-cube-416	#1fc6fa
417	gm-cube-417	#22fba0
418	gm-cube-418	#0720cd
419	gm-cube-419	#1a5658
420	gm-cube-420	#434567
421	gm-cube-421	#67f22d
422	gm-cube-422	#e0397e
423	gm-cube-423	#5960a9
424	gm-cube-424	#32e517
425	gm-cube-425	#a2df10
426	gm-cube-426	#1e9e6c
427	gm-cube-427	#98d101
428	gm-cube-428	#5599cf
429	gm-cube-429	#f4cbf7
430	gm-cube-430	#4a1259
431	gm-cube-431	#dacc9e
432	gm-cube-432	#5ec171
433	gm-cube-433	#d3e584
434	gm-cube-434	#b75d42
435	gm-cube-435	#d04905
436	gm-cube-436	#830aa0
437	gm-cube-437	#19b2bd
438	gm-cube-438	#37a158
439	gm-cube-439	#35c2fa
440	gm-cube-440	#c7444f
441	gm-cube-441	#c21f83
442	gm-cube-442	#0c80f7
443	gm-cube-443	#7e0010
444	gm-cube-444	#b63536
445	gm-cube-445	#a3bb74
446	gm-cube-446	#75bfcc
447	gm-cube-447	#112083
448	gm-cube-448	#a538c5
449	gm-cube-449	#ec8fb1
450	gm-cube-450	#a7d470
451	gm-cube-451	#bd7e19
452	gm-cube-452	#7e81f8
453	gm-cube-453	#3f0b98
454	gm-cube-454	#b3b800
455	gm-cube-455	#dfdc68
456	gm-cube-456	#6d0ba1
457	gm-cube-457	#d10c56
458	gm-cube-458	#30f6c1
459	gm-cube-459	#a81e99
460	gm-cube-460	#267f72
461	gm-cube-461	#9a3c8f
462	gm-cube-462	#f31f12
463	gm-cube-463	#49b8d5
464	gm-cube-464	#d6b6a2
465	gm-cube-465	#325f4b
466	gm-cube-466	#ddfef5
467	gm-cube-467	#cc9370
468	gm-cube-468	#e30060
469	gm-cube-469	#5a4949
470	gm-cube-470	#fbee9e
471	gm-cube-471	#26b6f6
472	gm-cube-472	#006720
473	gm-cube-473	#3e76ea
474	gm-cube-474	#9dce8e
475	gm-cube-475	#15d09b
476	gm-cube-476	#eccaa0
477	gm-cube-477	#064066
478	gm-cube-478	#6d45f9
479	gm-cube-479	#a017fe
480	gm-cube-480	#678841
481	gm-cube-481	#638e1b
482	gm-cube-482	#24035e
483	gm-cube-483	#264a0d
484	gm-cube-484	#d97b1e
485	gm-cube-485	#78f3b3
486	gm-cube-486	#866e78
487	gm-cube-487	#6e43b4
488	gm-cube-488	#e09c53
489	gm-cube-489	#297567
490	gm-cube-490	#fa76c9
491	gm-cube-491	#f5bce9
492	gm-cube-492	#145a2f
493	gm-cube-493	#0661a4
494	gm-cube-494	#d3270a
495	gm-cube-495	#797699
496	gm-cube-496	#90633b
497	gm-cube-497	#661eab
498	gm-cube-498	#cdfaac
499	gm-cube-499	#ca003d
500	gm-cube-500	#45b40a
501	gm-cube-501	#be406d
502	gm-cube-502	#1f7eb1
503	gm-cube-503	#c758b1
504	gm-cube-504	#e15703
505	gm-cube-505	#59903f
506	gm-cube-506	#6a2896
507	gm-cube-507	#4cabc0
508	gm-cube-508	#e758de
509	gm-cube-509	#c95229
510	gm-cube-510	#93fc7c
511	gm-cube-511	#dffac2
512	gm-cube-512	#f6449d
513	gm-cube-513	#127632
514	gm-cube-514	#c6a43d
515	gm-cube-515	#e0a1fa
516	gm-cube-516	#2c4d46
517	gm-cube-517	#73d794
518	gm-cube-518	#52af9b
519	gm-cube-519	#224c15
520	gm-cube-520	#64d3d2
521	gm-cube-521	#715a18
522	gm-cube-522	#1f9045
523	gm-cube-523	#8df29f
524	gm-cube-524	#493d99
525	gm-cube-525	#ad07d5
526	gm-cube-526	#e27901
527	gm-cube-527	#4db5b3
528	gm-cube-528	#7746a7
529	gm-cube-529	#d786b0
530	gm-cube-530	#0242bd
531	gm-cube-531	#a32e06
532	gm-cube-532	#93bdee
533	gm-cube-533	#99e0c3
534	gm-cube-534	#635c6e
535	gm-cube-535	#06ef6f
536	gm-cube-536	#73bdfb
537	gm-cube-537	#7a501c
538	gm-cube-538	#d79d5e
539	gm-cube-539	#d47d59
540	gm-cube-540	#67e847
541	gm-cube-541	#1423c9
542	gm-cube-542	#b553b1
543	gm-cube-543	#4b6078
544	gm-cube-544	#f466ba
545	gm-cube-545	#a8cd3e
546	gm-cube-546	#e98329
547	gm-cube-547	#0de4ff
548	gm-cube-548	#6771b4
549	gm-cube-549	#be00e3
550	gm-cube-550	#a2ae61
551	gm-cube-551	#ba5428
552	gm-cube-552	#5c4516
553	gm-cube-553	#b00022
554	gm-cube-554	#5352ec
555	gm-cube-555	#edb961
556	gm-cube-556	#c91c0c
557	gm-cube-557	#31795e
558	gm-cube-558	#f66ed5
559	gm-cube-559	#e8a216
560	gm-cube-560	#cbe8d2
561	gm-cube-561	#2de032
562	gm-cube-562	#696bce
563	gm-cube-563	#15a83f
564	gm-cube-564	#cd14f8
565	gm-cube-565	#d7c732
566	gm-cube-566	#46fc01
567	gm-cube-567	#7cb07a
568	gm-cube-568	#06a558
569	gm-cube-569	#f39497
570	gm-cube-570	#d001e5
571	gm-cube-571	#92ff04
572	gm-cube-572	#52296a
573	gm-cube-573	#900b3f
574	gm-cube-574	#e04b59
575	gm-cube-575	#25bf0a
576	gm-cube-576	#4dec8e
577	gm-cube-577	#42ea9f
578	gm-cube-578	#23ad7b
579	gm-cube-579	#248975
580	gm-cube-580	#04facc
581	gm-cube-581	#fa82ee
582	gm-cube-582	#e840fb
583	gm-cube-583	#1666ec
584	gm-cube-584	#a71ed1
585	gm-cube-585	#629eff
586	gm-cube-586	#a179be
587	gm-cube-587	#9bfab0
588	gm-cube-588	#163a2e
589	gm-cube-589	#d7b8fb
590	gm-cube-590	#fbaa46
591	gm-cube-591	#324c1a
592	gm-cube-592	#49917a
593	gm-cube-593	#6b0e27
594	gm-cube-594	#a11a8f
595	gm-cube-595	#67093f
596	gm-cube-596	#cbaca8
597	gm-cube-597	#7bc99a
598	gm-cube-598	#766b79
599	gm-cube-599	#be30d9
600	gm-cube-600	#3790cc
601	gm-cube-601	#35ee70
602	gm-cube-602	#289197
603	gm-cube-603	#ab4843
604	gm-cube-604	#bbd715
605	gm-cube-605	#db8cfe
606	gm-cube-606	#53d183
607	gm-cube-607	#34b077
608	gm-cube-608	#aa3918
609	gm-cube-609	#31cd83
610	gm-cube-610	#cab1c9
611	gm-cube-611	#368482
612	gm-cube-612	#a0949d
613	gm-cube-613	#ed0abc
614	gm-cube-614	#21356e
615	gm-cube-615	#eb725d
616	gm-cube-616	#d92b10
617	gm-cube-617	#b14d7f
618	gm-cube-618	#45a50c
619	gm-cube-619	#22d939
620	gm-cube-620	#4a5be9
621	gm-cube-621	#2f02fb
622	gm-cube-622	#c2bbf7
623	gm-cube-623	#8d2188
624	gm-cube-624	#12dbbd
625	gm-cube-625	#92ecb6
626	gm-cube-626	#1cdc1f
627	gm-cube-627	#2d8bf1
628	gm-cube-628	#eb4840
629	gm-cube-629	#cbb736
630	gm-cube-630	#c2e6b0
631	gm-cube-631	#27b83d
632	gm-cube-632	#15f38b
633	gm-cube-633	#f7b368
634	gm-cube-634	#26ef03
635	gm-cube-635	#ef7db9
636	gm-cube-636	#a6a321
637	gm-cube-637	#62eff5
638	gm-cube-638	#538dff
639	gm-cube-639	#b5e81c
640	gm-cube-640	#848e8c
641	gm-cube-641	#173cbc
642	gm-cube-642	#d9cf5e
643	gm-cube-643	#045208
644	gm-cube-644	#e2588a
645	gm-cube-645	#b86619
646	gm-cube-646	#bdec4b
647	gm-cube-647	#7e2d12
648	gm-cube-648	#9eb128
649	gm-cube-649	#b30143
650	gm-cube-650	#be8177
651	gm-cube-651	#851e2c
652	gm-cube-652	#5a1e87
653	gm-cube-653	#d6d79c
654	gm-cube-654	#78302d
655	gm-cube-655	#a36426
656	gm-cube-656	#ef9530
657	gm-cube-657	#117552
658	gm-cube-658	#876855
659	gm-cube-659	#6850fb
660	gm-cube-660	#a6c8a8
661	gm-cube-661	#a9e5fa
662	gm-cube-662	#6414a7
663	gm-cube-663	#cee583
664	gm-cube-664	#4fefb2
665	gm-cube-665	#78e5df
666	gm-cube-666	#c3114c
667	gm-cube-667	#d00d1b
668	gm-cube-668	#4827aa
669	gm-cube-669	#51bb6e
670	gm-cube-670	#cf9097
671	gm-cube-671	#edf863
672	gm-cube-672	#3551de
673	gm-cube-673	#a48380
674	gm-cube-674	#f47cc2
675	gm-cube-675	#e09679
676	gm-cube-676	#ef6b6d
677	gm-cube-677	#5b724c
678	gm-cube-678	#96c0d5
679	gm-cube-679	#ac6d15
680	gm-cube-680	#b13704
681	gm-cube-681	#6e6720
682	gm-cube-682	#b934b6
683	gm-cube-683	#fc3cdd
684	gm-cube-684	#4f9c69
685	gm-cube-685	#f17e20
686	gm-cube-686	#8fe058
687	gm-cube-687	#837837
688	gm-cube-688	#16c4df
689	gm-cube-689	#b363fd
690	gm-cube-690	#a18b40
691	gm-cube-691	#5c9022
692	gm-cube-692	#68efb2
693	gm-cube-693	#f8eddf
694	gm-cube-694	#f30a59
695	gm-cube-695	#9d0f0d
696	gm-cube-696	#073778
697	gm-cube-697	#4e19f4
698	gm-cube-698	#8665f1
699	gm-cube-699	#50f056
700	gm-cube-700	#56ea78
701	gm-cube-701	#e40947
702	gm-cube-702	#977388
703	gm-cube-703	#e34fac
704	gm-cube-704	#e38138
705	gm-cube-705	#bf9d97
706	gm-cube-706	#9ab6ef
707	gm-cube-707	#ef5959
708	gm-cube-708	#7216a7
709	gm-cube-709	#5dcdcf
710	gm-cube-710	#5ff76c
711	gm-cube-711	#acfa29
712	gm-cube-712	#0e6a5d
713	gm-cube-713	#b17ebf
714	gm-cube-714	#6c1670
715	gm-cube-715	#197584
716	gm-cube-716	#848c63
717	gm-cube-717	#0768f1
718	gm-cube-718	#432ccd
719	gm-cube-719	#2ffffd
720	gm-cube-720	#9f3983
721	gm-cube-721	#741208
722	gm-cube-722	#8f4ea3
723	gm-cube-723	#267e7b
724	gm-cube-724	#fc5dee
725	gm-cube-725	#7bd4fa
726	gm-cube-726	#e8ddca
727	gm-cube-727	#d4143f
728	gm-cube-728	#f8f2fa
729	gm-cube-729	#b54298
730	gm-cube-730	#dca36a
731	gm-cube-731	#d7277e
732	gm-cube-732	#0cd60b
733	gm-cube-733	#88c3f2
734	gm-cube-734	#3ce0c7
735	gm-cube-735	#5e5470
736	gm-cube-736	#3875cb
737	gm-cube-737	#d77760
738	gm-cube-738	#3aded3
739	gm-cube-739	#db8393
740	gm-cube-740	#966a32
741	gm-cube-741	#e07777
742	gm-cube-742	#8278c6
743	gm-cube-743	#2658e4
744	gm-cube-744	#3ec953
745	gm-cube-745	#8d324f
746	gm-cube-746	#003274
747	gm-cube-747	#bf4a80
748	gm-cube-748	#13296f
749	gm-cube-749	#f2124d
750	gm-cube-750	#9611f5
751	gm-cube-751	#a9c349
752	gm-cube-752	#9e2c31
753	gm-cube-753	#71f8f5
754	gm-cube-754	#7a99d4
755	gm-cube-755	#bc046b
756	gm-cube-756	#fe2ee5
757	gm-cube-757	#8f925d
758	gm-cube-758	#f624f7
759	gm-cube-759	#e62750
760	gm-cube-760	#4140d6
761	gm-cube-761	#b31d45
762	gm-cube-762	#97c7d2
763	gm-cube-763	#cd89dd
764	gm-cube-764	#b0bad3
765	gm-cube-765	#e75a9e
766	gm-cube-766	#5f618b
767	gm-cube-767	#715015
768	gm-cube-768	#b97380
769	gm-cube-769	#f0316e
770	gm-cube-770	#e975e6
771	gm-cube-771	#863048
772	gm-cube-772	#7e6931
773	gm-cube-773	#cb56fc
774	gm-cube-774	#a8945b
775	gm-cube-775	#86588e
776	gm-cube-776	#a22e7b
777	gm-cube-777	#539139
778	gm-cube-778	#353db9
779	gm-cube-779	#cd2f9e
780	gm-cube-780	#a5e526
781	gm-cube-781	#d8ce00
782	gm-cube-782	#53c479
783	gm-cube-783	#b378cf
784	gm-cube-784	#59aa2d
785	gm-cube-785	#dc9ffb
786	gm-cube-786	#3d21da
787	gm-cube-787	#308731
788	gm-cube-788	#637bce
789	gm-cube-789	#982966
790	gm-cube-790	#db0b04
791	gm-cube-791	#013687
792	gm-cube-792	#5e3576
793	gm-cube-793	#ae26f0
794	gm-cube-794	#257abc
795	gm-cube-795	#3cbf2a
796	gm-cube-796	#6faef2
797	gm-cube-797	#5e7784
798	gm-cube-798	#69f8d1
799	gm-cube-799	#79cdaf
800	gm-cube-800	#71575a
801	gm-cube-801	#39294d
802	gm-cube-802	#19f6e7
803	gm-cube-803	#4e9467
804	gm-cube-804	#dbb64f
805	gm-cube-805	#38e733
806	gm-cube-806	#356ab0
807	gm-cube-807	#427763
808	gm-cube-808	#b60739
809	gm-cube-809	#d06c4e
810	gm-cube-810	#4de900
811	gm-cube-811	#06f3d2
812	gm-cube-812	#5c63b5
813	gm-cube-813	#e506c6
814	gm-cube-814	#ce5c1c
815	gm-cube-815	#57ca30
816	gm-cube-816	#aaf820
817	gm-cube-817	#b72973
818	gm-cube-818	#050b81
819	gm-cube-819	#ae689e
820	gm-cube-820	#da8098
821	gm-cube-821	#a3ea09
822	gm-cube-822	#cab5f7
823	gm-cube-823	#5fe3a7
824	gm-cube-824	#2b7a45
825	gm-cube-825	#c40647
826	gm-cube-826	#92b204
827	gm-cube-827	#59dde7
828	gm-cube-828	#e5b0bb
829	gm-cube-829	#67b191
830	gm-cube-830	#1547ef
831	gm-cube-831	#80427d
832	gm-cube-832	#f9d750
833	gm-cube-833	#b46d2b
834	gm-cube-834	#cfd1ae
835	gm-cube-835	#b6cf62
836	gm-cube-836	#8bbc62
837	gm-cube-837	#4b5038
838	gm-cube-838	#516d87
839	gm-cube-839	#9e8361
840	gm-cube-840	#ce6c86
841	gm-cube-841	#602337
842	gm-cube-842	#541477
843	gm-cube-843	#65216f
844	gm-cube-844	#f78912
845	gm-cube-845	#f8a049
846	gm-cube-846	#b9e7a2
847	gm-cube-847	#0aa1e6
848	gm-cube-848	#4463b6
849	gm-cube-849	#2028f8
850	gm-cube-850	#323b03
851	gm-cube-851	#cb66fc
852	gm-cube-852	#b18ac0
853	gm-cube-853	#ebc8f0
854	gm-cube-854	#b03eff
855	gm-cube-855	#8097a3
856	gm-cube-856	#253ee4
857	gm-cube-857	#4b497d
858	gm-cube-858	#54f89c
859	gm-cube-859	#c792bb
860	gm-cube-860	#bec7c2
861	gm-cube-861	#9903c5
862	gm-cube-862	#149def
863	gm-cube-863	#993f02
864	gm-cube-864	#6724ea
865	gm-cube-865	#4a34c0
866	gm-cube-866	#c3971a
867	gm-cube-867	#87951a
