index	name	color
290	gm-cube-290	#ce345e
291	gm-cube-291	#72036f
292	gm-cube-292	#6d0ee1
293	gm-cube-293	#179adb
294	gm-cube-294	#fac881
295	gm-cube-295	#4df7bd
296	gm-cube-296	#331a71
297	gm-cube-297	#c7cff1
298	gm-cube-298	#caa10c
299	gm-cube-299	#2cd5dc
300	gm-cube-300	#c98f81
301	gm-cube-301	#727cea
302	gm-cube-302	#9cba7f
303	gm-cube-303	#e14aac
304	gm-cube-304	#ce9ab8
305	gm-cube-305	#74bf43
306	gm-cube-306	#af72da
307	gm-cube-307	#e7d426
308	gm-cube-308	#012b5d
309	gm-cube-309	#c05206
310	gm-cube-310	#d9bc20
311	gm-cube-311	#d9743a
312	gm-cube-312	#effd45
313	gm-cube-313	#87edfa
314	gm-cube-314	#252f6b
315	gm-cube-315	#a804ba
316	gm-cube-316	#9abd49
317	gm-cube-317	#199572
318	gm-cube-318	#85b2f4
319	gm-cube-319	#7a4ef2
320	gm-cube-320	#e11177
321	gm-cube-321	#4ff5d6
322	gm-cube-322	#3e4ca0
323	gm-cube-323	#b903b9
324	gm-cube-324	#de8b04
325	gm-cube-325	#20c9d4
326	gm-cube-326	#b5804c
327	gm-cube-327	#4e78f8
328	gm-cube-328	#3f5dd5
329	gm-cube-329	#f537d3
330	gm-cube-330	#e5e2b6
331	gm-cube-331	#97aa57
332	gm-cube-332	#e86b44
333	gm-cube-333	#7b1255
334	gm-cube-334	#35faf2
335	gm-cube-335	#eb9ea1
336	gm-cube-336	#afa2ca
337	gm-cube-337	#d4bf38
338	gm-cube-338	#ca09f8
339	gm-cube-339	#928960
340	gm-cube-340	#f63998
341	gm-cube-341	#bba1ff
342	gm-cube-342	#a46e83
343	gm-cube-343	#375957
344	gm-cube-344	#2b0da3
345	gm-cube-345	#f9bc81
346	gm-cube-346	#9435a6
347	gm-cube-347	#1de5d5
348	gm-cube-348	#1875f1
349	gm-cube-349	#7c34a3
350	gm-cube-350	#bc8875
351	gm-cube-351	#af1e2d
352	gm-cube-352	#6db55d
353	gm-cube-353	#252345
354	gm-cube-354	#e63b96
355	gm-cube-355	#c3bbd6
356	gm-cube-356	#165930
357	gm-cube-357	#2499e1
358	gm-cube-358	#a04788
359	gm-cube-359	#102e46
360	gm-cube-360	#8a057e
361	gm-cube-361	#0e0e6e
362	gm-cube-362	#0f97bb
363	gm-cube-363	#0aa1e7
364	gm-cube-364	#93d1d6
365	gm-cube-365	#01b30f
366	gm-cube-366	#0c12cc
367	gm-cube-367	#fde88e
368	gm-cube-368	#7bb339
369	gm-cube-369	#2b06b3
370	gm-cube-370	#ad46d6
371	gm-cube-371	#bcd4ff
372	gm-cube-372	#7c66d5
373	gm-cube-373	#0039ae
374	gm-cube-374	#d160fb
375	gm-cube-375	#49887c
376	gm-cube-376	#0fb844
377	gm-cube-377	#5e523c
378	gm-cube-378	#7c66a2
379	gm-cube-379	#2c2e55
380	gm-cube-380	#0dca81
381	gm-cube-381	#6eb9e7
382	gm-cube-382	#5d2c05
383	gm-cube-383	#1efa42
384	gm-cube-384	#d7d8b5
385	gm-cube-385	#f16f05
386	gm-cube-386	#a1e2da
387	gm-cube-387	#bd8dd2
388	gm-cube-388	#ecf9a7
389	gm-cube-389	#c0acf2
390	gm-cube-390	#448caa
391	gm-cube-391	#6d8a1d
392	gm-cube-392	#ed0948
393	gm-cube-393	#201e01
394	gm-cube-394	#16d959
395	gm-cube-395	#18132c
396	gm-cube-396	#0f4543
397	gm-cube-397	#b2de38
398	gm-cube-398	#4b6bbc
399	gm-cube-399	#74ba77
400	gm-cube-400	#c892a8
401	gm-cube-401	#ea2680
402	gm-cube-402	#f77d6c
403	gm-cube-403	#87a907
404	gm-cube-404	#c37a98
405	gm-cube-405	#0bd041
406	gm-cube-406	#7bca39
407	gm-cube-407	#7fc180
408	gm-cube-408	#288b47
409	gm-cube-409	#7256a1
410	gm-cube-410	#4e2e39
411	gm-cube-411	#89975b
412	gm-cube-412	#bb7128
413	gm-cube-413	#4d9b24
414	gm-cube-414	#9c1523
415	gm-cube-415	#da310d
416	gm-cube-416	#db7469
417	gm-cube-417	#947e7f
418	gm-cube-418	#d607ae
419	gm-cube-419	#289aa4
420	gm-cube-420	#3449e8
421	gm-cube-421	#c7b752
422	gm-cube-422	#211947
423	gm-cube-423	#727ba9
424	gm-cube-424	#cf316f
425	gm-cube-425	#72af05
426	gm-cube-426	#279ec5
427	gm-cube-427	#70cb7d
428	gm-cube-428	#c46a3a
429	gm-cube-429	#d8cbb0
430	gm-cube-430	#c752aa
431	gm-cube-431	#0518c8
432	gm-cube-432	#9b277c
433	gm-cube-433	#5055ff
434	gm-cube-434	#21b8b7
435	gm-cube-435	#2c137a
436	gm-cube-436	#c2a545
437	gm-cube-437	#054a50
438	gm-cube-438	#1c88dc
439	gm-cube-439	#b61c94
440	gm-cube-440	#ed6cad
441	gm-cube-441	#e8a8ca
442	gm-cube-442	#d0082f
443	gm-cube-443	#5b25e1
444	gm-cube-444	#377dc3
445	gm-cube-445	#880ba0
446	gm-cube-446	#e9e103
447	gm-cube-447	#69f59d
448	gm-cube-448	#cd80b4
449	gm-cube-449	#5045b0
450	gm-cube-450	#58ddaf
451	gm-cube-451	#6106de
452	gm-cube-452	#59da37
453	gm-cube-453	#142dc9
454	gm-cube-454	#b4b27c
455	gm-cube-455	#81d429
456	gm-cube-456	#f98e84
457	gm-cube-457	#e0975d
458	gm-cube-458	#5dbc79
459	gm-cube-459	#b2b8b2
460	gm-cube-460	#995e02
461	gm-cube-461	#6078df
462	gm-cube-462	#2cf652
463	gm-cube-463	#a83718
464	gm-cube-464	#7cca9b
465	gm-cube-465	#97c5fa
466	gm-cube-466	#1cbc00
467	gm-cube-467	#f41c3b
468	gm-cube-468	#5da5e0
469	gm-cube-469	#c689c7
470	gm-cube-470	#999003
471	gm-cube-471	#e038a5
472	gm-cube-472	#74f3e3
473	gm-cube-473	#406555
474	gm-cube-474	#92ae1e
475	gm-cube-475	#c8ee18
476	gm-cube-476	#74bcd9
477	gm-cube-477	#68d1f3
478	gm-cube-478	#218b2f
479	gm-cube-479	#4f00e0
480	gm-cube-480	#67eb87
481	gm-cube-481	#dfcfed
482	gm-cube-482	#1befbd
483	gm-cube-483	#1e2914
484	gm-cube-484	#c16629
485	gm-cube-485	#d29dbc
486	gm-cube-486	#acd8df
487	gm-cube-487	#b6b3f7
488	gm-cube-488	#b8eb2b
489	gm-cube-489	#9de15c
490	gm-cube-490	#fc742a
491	gm-cube-491	#178047
492	gm-cube-492	#660dad
493	gm-cube-493	#4e06ec
494	gm-cube-494	#d9cdba
495	gm-cube-495	#086133
496	gm-cube-496	#e951d6
497	gm-cube-497	#afd587
498	gm-cube-498	#9950c0
499	gm-cube-499	#9da78b
500	gm-cube-500	#db2465
501	gm-cube-501	#a204cc
502	gm-cube-502	#4b4bde
503	gm-cube-503	#dc9d2f
504	gm-cube-504	#21cd7f
505	gm-cube-505	#38c2b0
506	gm-cube-506	#ad48b2
507	gm-cube-507	#cbf30f
508	gm-cube-508	#51229d
509	gm-cube-509	#ffe153
510	gm-cube-510	#963fd7
511	gm-cube-511	#0146bc
512	gm-cube-512	#9089cd
513	gm-cube-513	#39864a
514	gm-cube-514	#c22897
515	gm-cube-515	#e69a75
516	gm-cube-516	#54c4b9
517	gm-cube-517	#3c3f33
518	gm-cube-518	#b5c7c5
519	gm-cube-519	#d2a749
520	gm-cube-520	#a8caa5
521	gm-cube-521	#65bcc7
522	gm-cube-522	#6c7b47
523	gm-cube-523	#c40db6
524	gm-cube-524	#ffa32c
525	gm-cube-525	#c432f1
526	gm-cube-526	#50ced1
527	gm-cube-527	#8239e8
528	gm-cube-528	#d1ef79
529	gm-cube-529	#1cc818
530	gm-cube-530	#03f8e7
531	gm-cube-531	#069290
532	gm-cube-532	#599767
533	gm-cube-533	#cee639
534	gm-cube-534	#f49239
535	gm-cube-535	#8dd253
536	gm-cube-536	#7b2c6e
537	gm-cube-537	#56adf3
538	gm-cube-538	#b96fab
539	gm-cube-539	#9f27c0
540	gm-cube-540	#08b1e3
541	gm-cube-541	#abca32
542	gm-cube-542	#976f98
543	gm-cube-543	#550aa0
544	gm-cube-544	#809c6c
545	gm-cube-545	#d104bf
546	gm-cube-546	#a70f9a
547	gm-cube-547	#0c9740
548	gm-cube-548	#d1c6d4
549	gm-cube-549	#3eb264
550	gm-cube-550	#e0c558
551	gm-cube-551	#1a6d5e
552	gm-cube-552	#83908b
553	gm-cube-553	#e91ac3
554	gm-cube-554	#0b2c23
555	gm-cube-555	#f65101
556	gm-cube-556	#76b334
557	gm-cube-557	#1f27bd
558	gm-cube-558	#dd9248
559	gm-cube-559	#e6b0d1
560	gm-cube-560	#a1c0d5
561	gm-cube-561	#fff45d
562	gm-cube-562	#8eb614
563	gm-cube-563	#42e810
564	gm-cube-564	#8a7ead
565	gm-cube-565	#009e57
566	gm-cube-566	#089977
567	gm-cube-567	#666fda
568	gm-cube-568	#be7a54
569	gm-cube-569	#0d9c7d
570	gm-cube-570	#ad3395
571	gm-cube-571	#5eb2f8
572	gm-cube-572	#019a69
573	gm-cube-573	#076b81
574	gm-cube-574	#a1ad03
575	gm-cube-575	#6bb03e
576	gm-cube-576	#7f1313
577	gm-cube-577	#48c4bd
578	gm-cube-578	#d12a9c
579	gm-cube-579	#222f3c
580	gm-cube-580	#2e603d
581	gm-cube-581	#44767f
582	gm-cube-582	#1b0b1c
583	gm-cube-583	#6f50b7
584	gm-cube-584	#5932db
585	gm-cube-585	#95695a
586	gm-cube-586	#ec6d9f
587	gm-cube-587	#11bef6
588	gm-cube-588	#6d58aa
589	gm-cube-589	#c16452
590	gm-cube-590	#65b3df
591	gm-cube-591	#15a0c1
592	gm-cube-592	#07279e
593	gm-cube-593	#c0e897
594	gm-cube-594	#289753
595	gm-cube-595	#eb4ef0
596	gm-cube-596	#91231d
597	gm-cube-597	#5d5961
598	gm-cube-598	#2b9605
599	gm-cube-599	#6b89d1
600	gm-cube-600	#30cbe2
601	gm-cube-601	#950a68
602	gm-cube-602	#d4827c
603	gm-cube-603	#bd3431
604	gm-cube-604	#610d9e
605	gm-cube-605	#13695c
606	gm-cube-606	#9b1523
607	gm-cube-607	#f5b140
608	gm-cube-608	#1a094c
609	gm-cube-609	#ab7d68
610	gm-cube-610	#c3bbe8
611	gm-cube-611	#516cbc
612	gm-cube-612	#062ba5
613	gm-cube-613	#993be6
614	gm-cube-614	#f08f6c
615	gm-cube-615	#675942
616	gm-cube-616	#b98e45
617	gm-cube-617	#e09fad
618	gm-cube-618	#b6ca24
619	gm-cube-619	#741725
620	gm-cube-620	#54de5f
621	gm-cube-621	#c62f2a
622	gm-cube-622	#ad9822
623	gm-cube-623	#889bc9
624	gm-cube-624	#44e396
625	gm-cube-625	#97e1f5
626	gm-cube-626	#9814ee
627	gm-cube-627	#9e10a3
628	gm-cube-628	#3bc5e0
629	gm-cube-629	#00c9c5
630	gm-cube-630	#540106
631	gm-cube-631	#497f40
632	gm-cube-632	#94aa97
633	gm-cube-633	#9034bb
634	gm-cube-634	#f458c9
635	gm-cube-635	#0412b5
636	gm-cube-636	#ceb97c
637	gm-cube-637	#9b7d96
638	gm-cube-638	#0c00f4
639	gm-cube-639	#aeb2bc
640	gm-cube-640	#767f1c
641	gm-cube-641	#1b4e97
642	gm-cube-642	#bea1ae
643	gm-cube-643	#3f1530
644	gm-cube-644	#0599d6
645	gm-cube-645	#2120bb
646	gm-cube-646	#3fb760
647	gm-cube-647	#e3f5f0
648	gm-cube-648	#fd72a1
649	gm-cube-649	#af90ce
650	gm-cube-650	#b095ca
651	gm-cube-651	#ed90d9
652	gm-cube-652	#73de95
653	gm-cube-653	#51a3be
654	gm-cube-654	#8f22c8
655	gm-cube-655	#bf1db2
656	gm-cube-656	#832e43
657	gm-cube-657	#bf5f0c
658	gm-cube-658	#f8c623
659	gm-cube-659	#ddf874
660	gm-cube-660	#1e557e
661	gm-cube-661	#e5a06a
662	gm-cube-662	#9a99ec
663	gm-cube-663	#e0cddf
664	gm-cube-664	#dc894c
665	gm-cube-665	#d21589
666	gm-cube-666	#322a6f
667	gm-cube-667	#4cec57
668	gm-cube-668	#94b2ba
669	gm-cube-669	#167859
670	gm-cube-670	#d45623
671	gm-cube-671	#0c0ff1
672	gm-cube-672	#2ca89f
673	gm-cube-673	#113c00
674	gm-cube-674	#a5a184
675	gm-cube-675	#1b147c
676	gm-cube-676	#fa3f70
677	gm-cube-677	#122814
678	gm-cube-678	#275044
679	gm-cube-679	#f1ad84
680	gm-cube-680	#216567
681	gm-cube-681	#c8187c
682	gm-cube-682	#4476ce
683	gm-cube-683	#24ad8e
684	gm-cube-684	#9c586e
685	gm-cube-685	#7289a3
686	gm-cube-686	#d754d0
687	gm-cube-687	#98e498
688	gm-cube-688	#c2e68e
689	gm-cube-689	#f6c8e4
690	gm-cube-690	#d5ddf0
691	gm-cube-691	#28d80f
692	gm-cube-692	#caad02
693	gm-cube-693	#55bf21
694	gm-cube-694	#0b8834
695	gm-cube-695	#39c9da
696	gm-cube-696	#31c061
697	gm-cube-697	#29851d
698	gm-cube-698	#9025e2
699	gm-cube-699	#162598
700	gm-cube-700	#a3a6ce
701	gm-cube-701	#a70cfc
702	gm-cube-702	#07b415
703	gm-cube-703	#048f8e
704	gm-cube-704	#0fbede
705	gm-cube-705	#a2ae83
706	gm-cube-706	#2dc85b
707	gm-cube-707	#dcc597
708	gm-cube-708	#86bf84
709	gm-cube-709	#713842
710	gm-cube-710	#3622fd
711	gm-cube-711	#91dc09
712	gm-cube-712	#3f7924
713	gm-cube-713	#e97f59
714	gm-cube-714	#03780d
715	gm-cube-715	#fa22eb
716	gm-cube-716	#425cc0
717	gm-cube-717	#fd3072
718	gm-cube-718	#9394a6
719	gm-cube-719	#72996d
720	gm-cube-720	#27882d
721	gm-cube-721	#7e63f4
722	gm-cube-722	#6bde22
723	gm-cube-723	#9327bb
724	gm-cube-724	#9ec5e1
725	gm-cube-725	#b2835d
726	gm-cube-726	#1f520f
727	gm-cube-727	#5c5d3b
728	gm-cube-728	#3f6f03
729	gm-cube-729	#c6bc06
730	gm-cube-730	#44c597
731	gm-cube-731	#fa7553
732	gm-cube-732	#1e8e56
733	gm-cube-733	#4b1048
734	gm-cube-734	#a4cecd
735	gm-cube-735	#d93142
736	gm-cube-736	#dd3335
737	gm-cube-737	#60d0f3
738	gm-cube-738	#4e44a4
739	gm-cube-739	#419f6c
740	gm-cube-740	#70fbb0
741	gm-cube-741	#0b304b
742	gm-cube-742	#ca134a
743	gm-cube-743	#6b37e1
744	gm-cube-744	#a81db7
745	gm-cube-745	#3e4212
746	gm-cube-746	#cfb5b3
747	gm-cube-747	#b22449
748	gm-cube-748	#c54194
749	gm-cube-749	#10867a
750	gm-cube-750	#94dab6
751	gm-cube-751	#1012f1
752	gm-cube-752	#122632
753	gm-cube-753	#1f0c2d
754	gm-cube-754	#8eacb1
755	gm-cube-755	#eddc11
756	gm-cube-756	#326858
757	gm-cube-757	#4babca
758	gm-cube-758	#ee9852
759	gm-cube-759	#c3ea62
760	gm-cube-760	#9f5035
761	gm-cube-761	#6bef15
762	gm-cube-762	#e9bccf
763	gm-cube-763	#f3c37f
764	gm-cube-764	#6f9baa
765	gm-cube-765	#e08035
766	gm-cube-766	#ce670d
767	gm-cube-767	#b037be
768	gm-cube-768	#7943dd
769	gm-cube-769	#09ab1b
770	gm-cube-770	#62fdbc
771	gm-cube-771	#820c6e
772	gm-cube-772	#1dda99
773	gm-cube-773	#0e2a7a
774	gm-cube-774	#668dc2
775	gm-cube-775	#3230a2
776	gm-cube-776	#826b17
777	gm-cube-777	#857a06
778	gm-cube-778	#80354c
779	gm-cube-779	#a1f2f8
780	gm-cube-780	#1c6cb7
781	gm-cube-781	#ff3f8c
782	gm-cube-782	#d2d552
783	gm-cube-783	#787ded
784	gm-cube-784	#3249b8
785	gm-cube-785	#893ef1
786	gm-cube-786	#84a948
787	gm-cube-787	#dab10a
788	gm-cube-788	#e9e59e
789	gm-cube-789	#e8e4e9
790	gm-cube-790	#221811
791	gm-cube-791	#8292ee
792	gm-cube-792	#dceab8
793	gm-cube-793	#53eab9
794	gm-cube-794	#63a01d
795	gm-cube-795	#d63fc4
796	gm-cube-796	#7263ad
797	gm-cube-797	#1dce5d
798	gm-cube-798	#18e0c8
799	gm-cube-799	#4be718
800	gm-cube-800	#05d599
801	gm-cube-801	#d5cb8c
802	gm-cube-802	#a4c490
803	gm-cube-803	#14e93d
804	gm-cube-804	#e81e97
805	gm-cube-805	#ae47a1
806	gm-cube-806	#843e8c
807	gm-cube-807	#261b52
808	gm-cube-808	#1ead3a
809	gm-cube-809	#f5711d
810	gm-cube-810	#c47f65
811	gm-cube-811	#05bddf
812	gm-cube-812	#9a3489
813	gm-cube-813	#38123b
814	gm-cube-814	#cd4ac3
815	gm-cube-815	#8d11bb
816	gm-cube-816	#f73895
817	gm-cube-817	#361659
818	gm-cube-818	#dd3c88
819	gm-cube-819	#1a47fc
820	gm-cube-820	#f17e5c
821	gm-cube-821	#cb64a3
822	gm-cube-822	#bd5b12
823	gm-cube-823	#c535c3
824	gm-cube-824	#111d22
825	gm-cube-825	#47e73e
826	gm-cube-826	#28f410
827	gm-cube-827	#cab690
828	gm-cube-828	#089237
829	gm-cube-829	#18aecf
830	gm-cube-830	#c03081
831	gm-cube-831	#db0c63
832	gm-cube-832	#4de3b7
833	gm-cube-833	#dd4a6e
834	gm-cube-834	#771815
835	gm-cube-835	#39de9a
836	gm-cube-836	#c2e846
837	gm-cube-837	#0f292f
838	gm-cube-838	#639d95
839	gm-cube-839	#38b982
840	gm-cube-840	#620468
841	gm-cube-841	#e852e4
842	gm-cube-842	#8fbad7
843	gm-cube-843	#d9080d
844	gm-cube-844	#98b6a2
845	gm-cube-845	#d331a5
846	gm-cube-846	#34119c
847	gm-cube-847	#ccbf95
848	gm-cube-848	#a04fd5
849	gm-cube-849	#e82a38
850	gm-cube-850	#7a9a19
851	gm-cube-851	#d8ad6e
852	gm-cube-852	#0712ac
853	gm-cube-853	#0ff56e
854	gm-cube-854	#e9274f
855	gm-cube-855	#a8274b
856	gm-cube-856	#0a6993
857	gm-cube-857	#8cca98
858	gm-cube-858	#1ef39c
859	gm-cube-859	#503b08
860	gm-cube-860	#0b8583
861	gm-cube-861	#5fe7e4
862	gm-cube-862	#0727df
863	gm-cube-863	#c5f39d
864	gm-cube-864	#47de19
865	gm-cube-865	#d278a7
866	gm-cube-866	#5015e3
