index	name	color
54	ctx-rh-superiorparietal_1	#72bd1a
55	ctx-rh-superiorparietal_2	#7ef5b5
56	ctx-rh-superiorparietal_3	#e06ff7
57	ctx-rh-superiorparietal_4	#46a259
58	ctx-rh-superiorparietal_5	#4e283b
59	ctx-rh-superiorparietal_6	#a99198
60	ctx-rh-superiorparietal_7	#b02ecd
61	ctx-rh-inferiorparietal_1	#8391f7
62	ctx-rh-inferiorparietal_2	#f7e357
63	ctx-rh-inferiorparietal_3	#ec855a
64	ctx-rh-inferiorparietal_4	#c03fc6
65	ctx-rh-inferiorparietal_5	#009550
66	ctx-rh-inferiorparietal_6	#f7bf4d
67	ctx-rh-precuneus_1	#feba20
68	ctx-rh-precuneus_2	#e9a5d0
69	ctx-rh-precuneus_3	#3d15da
70	ctx-rh-precuneus_4	#453dc4
71	ctx-rh-precuneus_5	#1eddba
72	ctx-rh-cuneus_1	#e7c88f
73	ctx-rh-cuneus_2	#fb0372
74	ctx-rh-pericalcarine_1	#c7e991
75	ctx-rh-pericalcarine_2	#11903e
76	ctx-rh-lateraloccipital_1	#9f8baf
77	ctx-rh-lateraloccipital_2	#9a61a3
78	ctx-rh-lateraloccipital_3	#589c00
79	ctx-rh-lateraloccipital_4	#7db8ca
80	ctx-rh-lateraloccipital_5	#d29712
81	ctx-rh-lingual_1	#e8992b
82	ctx-rh-lingual_2	#8603df
83	ctx-rh-lingual_3	#3822ba
84	ctx-rh-fusiform_1	#d65f23
85	ctx-rh-fusiform_2	#bb9839
86	ctx-rh-fusiform_3	#3fa108
87	ctx-rh-fusiform_4	#3203b3
88	ctx-rh-parahippocampal_1	#f4d62a
89	ctx-rh-entorhinal_1	#cbbb04
90	ctx-rh-temporalpole_1	#e3aad9
91	ctx-rh-inferiortemporal_1	#ba4022
92	ctx-rh-inferiortemporal_2	#ca10b8
93	ctx-rh-inferiortemporal_3	#892c04
94	ctx-rh-inferiortemporal_4	#17aba1
95	ctx-rh-middletemporal_1	#1872e6
96	ctx-rh-middletemporal_2	#15d147
97	ctx-rh-middletemporal_3	#250cb1
98	ctx-rh-middletemporal_4	#55370c
99	ctx-rh-bankssts_1	#d49c4e
100	ctx-rh-superiortemporal_1	#0ccf27
101	ctx-rh-superiortemporal_2	#43574c
102	ctx-rh-superiortemporal_3	#b88470
103	ctx-rh-superiortemporal_4	#3c7f9b
104	ctx-rh-superiortemporal_5	#02e6d4
105	ctx-rh-transversetemporal_1	#6fb74d
106	ctx-rh-insula_1	#4c075a
107	ctx-rh-insula_2	#aa8d2b
108	ctx-rh-insula_3	#f165fa
109	subc-rh-caudate	#6e66bf
110	subc-rh-putamen	#6e6506
111	subc-rh-pallidum	#7126b5
112	subc-rh-accumbens-area	#d43e01
113	thal-rh-av	#d3a252
114	thal-rh-cem	#f1e13a
115	thal-rh-cl	#d783a0
116	thal-rh-cm	#97b757
117	thal-rh-ld	#75d8b9
118	thal-rh-lgn	#b94348
119	thal-rh-lp	#2cfdb6
120	thal-rh-l-sg	#0ac9cf
121	thal-rh-mdl	#8e12d7
122	thal-rh-mdm	#eb5d60
123	thal-rh-mgn	#c1f05c
124	thal-rh-mv(re)	#1b4fa1
125	thal-rh-pc	#50d3b9
126	thal-rh-pf	#6ae117
127	thal-rh-pt	#991180
128	thal-rh-pua	#42909a
129	thal-rh-pui	#d13b61
130	thal-rh-pul	#84ffb0
131	thal-rh-pum	#b4554e
132	thal-rh-r	#75041b
133	thal-rh-va	#c34e01
134	thal-rh-vamc	#d8b967
135	thal-rh-vla	#150db1
136	thal-rh-vlp	#ad6c5f
137	thal-rh-vm	#e78990
138	thal-rh-vpl	#f43fd0
139	thal-rh-pav	#9780fe
140	amygd-rh-lateral-nucleus	#bc6670
141	amygd-rh-basal-nucleus	#ba3ee6
142	amygd-rh-central-nucleus	#ad5e78
143	amygd-rh-medial-nucleus	#d337bd
144	amygd-rh-cortical-nucleus	#efed84
145	amygd-rh-accessory-basal-nucleus	#c50767
146	amygd-rh-corticoamygdaloid-transitio	#ca7ab3
147	amygd-rh-anterior-amygdaloid-area-aaa	#29e8ea
148	amygd-rh-paralaminar-nucleus	#835a76
149	hipp-rh-parasubiculum	#6b4248
150	hipp-rh-presubiculum-head	#5392d4
151	hipp-rh-subiculum-head	#deaab6
152	hipp-rh-ca1-head	#47350a
153	hipp-rh-ca3-head	#5e3a4b
154	hipp-rh-ca4-head	#84d107
155	hipp-rh-gc-ml-dg-head	#6241b2
156	hipp-rh-molecular-layer-hp-head	#c86303
157	hipp-rh-hata	#cbfc0d
158	hipp-rh-presubiculum-body	#29b08a
159	hipp-rh-subiculum-body	#4a5475
160	hipp-rh-ca1-body	#5b4d4f
161	hipp-rh-ca3-body	#b49d98
162	hipp-rh-ca4-body	#39a3f7
163	hipp-rh-gc-ml-dg-body	#cc8fe2
164	hipp-rh-molecular-layer-hp-body	#3e9254
165	hipp-rh-fimbria	#4f4f5f
166	hipp-rh-hp-tail	#10ed6b
167	hipp-rh-hippocampal-fissure	#94d281
168	hypo-rh-anterior-inferior	#93d593
169	hypo-rh-anterior-superior	#3c4bc0
170	hypo-rh-posterior	#c7382a
171	hypo-rh-tubular-inferior	#024e66
172	hypo-rh-tubular-superior	#8c1df4
174	ctx-lh-lateralorbitofrontal_1	#c31fa6
175	ctx-lh-lateralorbitofrontal_2	#0c87bc
176	ctx-lh-lateralorbitofrontal_3	#bc08db
177	ctx-lh-lateralorbitofrontal_4	#d556e2
178	ctx-lh-parsorbitalis_1	#d46cac
179	ctx-lh-frontalpole_1	#6793f0
180	ctx-lh-medialorbitofrontal_1	#844ea0
181	ctx-lh-medialorbitofrontal_2	#ed4d55
182	ctx-lh-medialorbitofrontal_3	#64a71a
183	ctx-lh-parstriangularis_1	#833aae
184	ctx-lh-parstriangularis_2	#07e353
185	ctx-lh-parsopercularis_1	#5beb80
186	ctx-lh-parsopercularis_2	#f8894c
187	ctx-lh-rostralmiddlefrontal_1	#39ef7b
188	ctx-lh-rostralmiddlefrontal_2	#576236
189	ctx-lh-rostralmiddlefrontal_3	#a8c02c
190	ctx-lh-rostralmiddlefrontal_4	#4b3139
191	ctx-lh-rostralmiddlefrontal_5	#1adbc0
192	ctx-lh-rostralmiddlefrontal_6	#089e03
193	ctx-lh-superiorfrontal_1	#add140
194	ctx-lh-superiorfrontal_2	#cae446
195	ctx-lh-superiorfrontal_3	#94e2bb
196	ctx-lh-superiorfrontal_4	#ca20b1
197	ctx-lh-superiorfrontal_5	#2afcc8
198	ctx-lh-superiorfrontal_6	#7fdcf9
199	ctx-lh-superiorfrontal_7	#be59ab
200	ctx-lh-superiorfrontal_8	#e9b95f
201	ctx-lh-caudalmiddlefrontal_1	#0cc99d
202	ctx-lh-caudalmiddlefrontal_2	#01aeea
203	ctx-lh-caudalmiddlefrontal_3	#0d0dea
204	ctx-lh-precentral_1	#be4d0e
205	ctx-lh-precentral_2	#a0bfd6
206	ctx-lh-precentral_3	#350b7f
207	ctx-lh-precentral_4	#62de1f
208	ctx-lh-precentral_5	#094b65
209	ctx-lh-precentral_6	#91e23f
210	ctx-lh-paracentral_1	#80f9dd
211	ctx-lh-paracentral_2	#f6539c
212	ctx-lh-paracentral_3	#2b35b1
213	ctx-lh-rostralanteriorcingulate_1	#01b880
214	ctx-lh-caudalanteriorcingulate_1	#e0f0dd
215	ctx-lh-posteriorcingulate_1	#ce6e51
216	ctx-lh-posteriorcingulate_2	#16e898
217	ctx-lh-isthmuscingulate_1	#ca358b
218	ctx-lh-postcentral_1	#0c9b0e
219	ctx-lh-postcentral_2	#ef285f
220	ctx-lh-postcentral_3	#e17e1a
221	ctx-lh-postcentral_4	#268f4f
222	ctx-lh-postcentral_5	#7310b7
223	ctx-lh-supramarginal_1	#34f7c5
224	ctx-lh-supramarginal_2	#514cf7
225	ctx-lh-supramarginal_3	#30cdb6
226	ctx-lh-supramarginal_4	#d49eeb
227	ctx-lh-superiorparietal_1	#36ce0d
228	ctx-lh-superiorparietal_2	#607664
229	ctx-lh-superiorparietal_3	#05d146
230	ctx-lh-superiorparietal_4	#a555d3
231	ctx-lh-superiorparietal_5	#8970f7
232	ctx-lh-superiorparietal_6	#1d9629
233	ctx-lh-superiorparietal_7	#ef2fd4
234	ctx-lh-inferiorparietal_1	#218907
235	ctx-lh-inferiorparietal_2	#706efa
236	ctx-lh-inferiorparietal_3	#3ce48c
237	ctx-lh-inferiorparietal_4	#73a196
238	ctx-lh-inferiorparietal_5	#e1424c
239	ctx-lh-inferiorparietal_6	#6ccd67
240	ctx-lh-precuneus_1	#bc7360
241	ctx-lh-precuneus_2	#a19047
242	ctx-lh-precuneus_3	#1acc56
243	ctx-lh-precuneus_4	#2da6da
244	ctx-lh-precuneus_5	#fe0cc5
245	ctx-lh-cuneus_1	#10a55b
246	ctx-lh-cuneus_2	#ff5cf5
247	ctx-lh-pericalcarine_1	#76cfb9
248	ctx-lh-pericalcarine_2	#c2328f
249	ctx-lh-lateraloccipital_1	#490570
250	ctx-lh-lateraloccipital_2	#b25854
251	ctx-lh-lateraloccipital_3	#9af57a
252	ctx-lh-lateraloccipital_4	#19bbd1
253	ctx-lh-lateraloccipital_5	#498e3d
254	ctx-lh-lingual_1	#471c69
255	ctx-lh-lingual_2	#e90d87
256	ctx-lh-lingual_3	#bb0ea0
257	ctx-lh-fusiform_1	#055c67
258	ctx-lh-fusiform_2	#7828a1
259	ctx-lh-fusiform_3	#a1a931
260	ctx-lh-fusiform_4	#d1648e
261	ctx-lh-parahippocampal_1	#85262a
262	ctx-lh-entorhinal_1	#81e364
263	ctx-lh-temporalpole_1	#32bea3
264	ctx-lh-inferiortemporal_1	#1f2706
265	ctx-lh-inferiortemporal_2	#b960a7
266	ctx-lh-inferiortemporal_3	#75d135
267	ctx-lh-inferiortemporal_4	#092add
268	ctx-lh-middletemporal_1	#cc3739
269	ctx-lh-middletemporal_2	#7e6057
270	ctx-lh-middletemporal_3	#22e940
271	ctx-lh-middletemporal_4	#8e3a68
272	ctx-lh-bankssts_1	#a90dd0
273	ctx-lh-superiortemporal_1	#252a02
274	ctx-lh-superiortemporal_2	#8910b6
275	ctx-lh-superiortemporal_3	#69741f
276	ctx-lh-superiortemporal_4	#8516cd
277	ctx-lh-superiortemporal_5	#44e7d8
278	ctx-lh-transversetemporal_1	#8ecda0
279	ctx-lh-insula_1	#c3cd14
280	ctx-lh-insula_2	#a83544
281	ctx-lh-insula_3	#43c3db
282	subc-lh-caudate	#82e619
283	subc-lh-putamen	#634d04
284	subc-lh-pallidum	#c848ad
285	subc-lh-accumbens-area	#d71fa6
286	thal-lh-av	#ffcd94
287	thal-lh-cem	#7f0fcd
288	thal-lh-cl	#b34692
289	thal-lh-cm	#426578
290	thal-lh-ld	#b4887d
291	thal-lh-lgn	#57aff2
292	thal-lh-lp	#958d2c
293	thal-lh-l-sg	#3b3a02
294	thal-lh-mdl	#08549e
295	thal-lh-mdm	#387aca
296	thal-lh-mgn	#2eb854
297	thal-lh-mv(re)	#b77243
298	thal-lh-pc	#4baae3
299	thal-lh-pf	#2e5f2e
300	thal-lh-pt	#f92d08
301	thal-lh-pua	#5efb9f
302	thal-lh-pui	#6ad8bf
303	thal-lh-pul	#fee7f6
304	thal-lh-pum	#34226a
305	thal-lh-r	#c63c0a
306	thal-lh-va	#8ae98d
307	thal-lh-vamc	#945786
308	thal-lh-vla	#6d0a74
309	thal-lh-vlp	#161c26
310	thal-lh-vm	#270826
311	thal-lh-vpl	#696d0e
312	thal-lh-pav	#7c74a2
313	amygd-lh-lateral-nucleus	#4f04bc
314	amygd-lh-basal-nucleus	#43d979
315	amygd-lh-central-nucleus	#4d5e1d
316	amygd-lh-medial-nucleus	#b85083
317	amygd-lh-cortical-nucleus	#5ba8a6
318	amygd-lh-accessory-basal-nucleus	#c99815
319	amygd-lh-corticoamygdaloid-transitio	#753f37
320	amygd-lh-anterior-amygdaloid-area-aaa	#3fda84
321	amygd-lh-paralaminar-nucleus	#67c7c7
322	hipp-lh-parasubiculum	#26137c
323	hipp-lh-presubiculum-head	#f3bf91
324	hipp-lh-subiculum-head	#6b003d
325	hipp-lh-ca1-head	#e67182
326	hipp-lh-ca3-head	#bf6ad6
327	hipp-lh-ca4-head	#d6fc31
328	hipp-lh-gc-ml-dg-head	#ae3cac
329	hipp-lh-molecular-layer-hp-head	#b92738
330	hipp-lh-hata	#044f6b
331	hipp-lh-presubiculum-body	#b21ec6
332	hipp-lh-subiculum-body	#7e0427
333	hipp-lh-ca1-body	#5f0683
334	hipp-lh-ca3-body	#8d6d5b
335	hipp-lh-ca4-body	#fbc6b5
336	hipp-lh-gc-ml-dg-body	#51e140
337	hipp-lh-molecular-layer-hp-body	#adadaa
338	hipp-lh-fimbria	#b4cbdf
339	hipp-lh-hp-tail	#838508
340	hipp-lh-hippocampal-fissure	#29f890
341	hypo-lh-anterior-inferior	#592ae2
342	hypo-lh-anterior-superior	#aa60a2
343	hypo-lh-posterior	#ff3e92
344	hypo-lh-tubular-inferior	#4fc869
345	hypo-lh-tubular-superior	#6020e0
347	brain-stem-midbrain	#813e2b
348	brain-stem-pons	#febe26
349	brain-stem-medulla	#16f86b
350	brain-stem-scp	#62120f
2001	cer-Left I-IV	#356be4
2002	cer-Right I-IV	#e9dcc4
2003	cer-Left V	#90c723
2004	cer-Right V	#d0db4b
2005	cer-Left VI	#2ddd46
2006	cer-Vermis VI	#534de8
2007	cer-Right VI	#a47bb7
2008	cer-Left Crus I	#2fd2af
2009	cer-Vermis Crus I	#b0b630
2010	cer-Right Crus I	#d13b28
2011	cer-Left Crus II	#ecc05c
2012	cer-Vermis Crus II	#001bd3
2013	cer-Right Crus II	#0e04f2
2014	cer-Left VIIb	#4edb76
2015	cer-Vermis VIIb	#fb0cdb
2016	cer-Right VIIb	#9fca50
2017	cer-Left VIIIa	#a9a012
2018	cer-Vermis VIIIa	#004246
2019	cer-Right VIIIa	#6f1f71
2020	cer-Left VIIIb	#09f805
2021	cer-Vermis VIIIb	#36019a
2022	cer-Right VIIIb	#0706ce
2023	cer-Left IX	#634d81
2024	cer-Vermis IX	#06c909
2025	cer-Right IX	#30046a
2026	cer-Left X	#7a344e
2027	cer-Vermis X	#d2dbe2
2028	cer-Right X	#ee5b19
